text,label
වාණිජමය වශයෙන් වගා කරන ලද කෝපි සියල්ලම ලෝකයේ කෝපි තීරය නමින් හැඳින්වෙන ප්රදේශයකින් පැමිණි ඒවා වේ,
ගුණාත්මක පස සෞම්ය දේශගුණය නිරන්තර වැසි සහ සෙවන සහිත පරිසරයේ කෝපි හොඳින් වැවේ,
"ඉතිහාසය
වර්ෂ 1503 දී අරාබිවරුන් ශ්රී ලංකාවට කෝපි හඳුන්වා දී ඇත",
අතීතයේ ශ්රී ලංකාව වසරකට කෝපි ටොන් 50 000 කට ආසන්න ප්රමාණයක් අපනයනය කර ඇත,
නමුත් 1870 දී කෝපි මලකඩ රෝගය නම් දරුණු රෝගයක් හේතුවෙන් කෝපි වගාව විනාශ විය,
මෑතකාලීනව රබර් සහ තේ වගාව මගින් කෝපි වගාව ප්රතිස්ථාපනය කර තිබේ,
එබැවින් වසරකට කෝපි ටොන් 600 කට ආසන්න ප්රමාණයක් ආනයනය කර කරනු ලබයි,
මලකඩ රෝගයට ඔරොත්තු දෙන්නා වූ හැකි ඇරබිකා ප්රභේදය සහ දෙමුහුන් ප්රභේද නිසා කෝපි වගාවන් නැවත ජනප්රිය විය,
"ප්රධාන වගා කරන ප්රදේශ
මීටර් 800 ට වඩා උන්නතාංශයක් ඇති තෙත් සහ අතරමැදි කලාපවලට අරාබිකා වර්ගයේ කෝපි සඳහා හිතකර වේ",
වැඩි වශයෙන් වගා කරන දිස්ත්රික්ක වන්නේ නුවරඑලිය මහනුවර මාතලේ සහ බදුල්ල ය,
රොබස්ටා වර්ගයේ කෝපි මීටර 800 ට වඩා අඩු උන්නතාංශයකට අයත් ප්රදේශවල හොඳින් වැවේ,
රොබස්ටා ප්රධාන වශයෙන් වගා කරන්නේ කෑගල්ල කුරුණෑගල මහනුවර සහ මාතලේ දිස්ත්රික්ක වලය,
ශ්රී ලංකාවේ කෝපි වගාවේ මුළු භූමි ප්රමාණය හෙක්ටයාර 60580 ක් පමණ වේ,
ලයිබෙරිකා කෝපි වාණිජමය වශයෙන් ශ්රී ලංකාවේ වගා නොකෙරේ,
"අරාබිකා කෝපි 
අරාබිකා කෝපි ප්රභේදයට ඉතියෝපියානු සම්භවයක් ඇත",
මීටර් 800 ට වඩා වැඩි උන්නතාංශ සහිත සිසිල් දේශගුණයක් සහිත ප්රදේශ වගාව සඳහා සුදුසු වේ,
අමු කෝපි කිලෝග්රෑම් 5 කින් පමණ සැකසූ කෝපි කිලෝග්රෑම් 1 ක් පමණ නිෂ්පාදනය කළ හැකිය,
ඉහල ගුණාත්මයේ රසය සහ සුවඳ නිසා අරාබිකා කෝපිවලට වෙළඳපොලේ ඉහළ මිලක් ඇත,
"රොබස්ටා කෝපි 
මෙම කෝපි වර්ගයේ සම්භවය සිදුව ඇත්තේ අප්රිකාවේ ය",
මීටර් 800 ක උන්නතාංශයක් දක්වා තෙත් සහ අතරමැදි කලාපවල වගා කළ හැකිය,
5 සිට 5 දක්වා ප්රමාණයකින් සැකසූ කෝපි කිලෝග්රෑම් 1 ක් නිපදවිය හැකිය,
කෙසේ නමුත් මැලසියාව සහ මැද පෙරදිග රටවල ඉල්ලුමක් පවතී,
පස අධික ආම්ලික නම් ඩොලමයිට් යෙදීම නිර්දේශ කෙරේ,
හොඳින් ජලය බැස යන ලැටසොලික් පස ඇරබිකා කෝපි සඳහා සුදුසු ය,
රොබස්ටා කෝපි විවිධ පාංශු වර්ගවල වගා කළ හැකිය,
"උන්නතාංශය
ඇරබිකා කෝපි සඳහා මීටර 800 ට වැඩි උන්නතාංශ සුදුසු වන අතර මීටර් රොබස්ටා කෝපි සඳහා 800 තෙක් උස් භූමි සුදුසු වේ",
කැටිමූර් යනු ඉහළ හා පහළ උන්නතාංශවල වගා කළ හැකි දෙමුහුන් වර්ගයකි,
දැඩි සුළං ප්රදේශවල කෝපි වගා කරන්නේ නම් සුළං බාධක යොදා ආවරණය කළ යුතුය,
"බෝග ස්ථාපනය
බීජ මගින් ප්රචාරණය හා වර්ධක ප්රචාරණය සිදු කළ හැකිය",
නමුත් බීජ මගින් ප්රචාරණය කිරීම පහසු සහ ලාභදායී වේ,
බීජ මගින් ප්රචාරණය සිදු කරන්නේ නම් පළිබෝධ සහ රෝගවලින් තොර මව් ශාක වලින් මේරූ ඉදුණු ගෙඩි තෝරා ගත යුතුය,
පිට පොත්ත පරිස්සමින් ඉවත් කළ යුතු අතර බීජ වටා ඇති පල්පය ලී කුඩු වලින් ඇතිල්ලීමෙන් ඉවත් කළ යුතුය,
බීජ රෝපණය කරනු ලබන්නේ තෙත් වැලි පාත්තිවල වන අතර බීජ අතර සෙන්ටිමීටර 0,
5 ක පරතරයක් සහ බීජ පේළි අතර සෙන්ටිමීටර 2,
ඉන්පසු බීජ සෙන්ටිමීටර 5 ක ඝන පිදුරු තට්ටුවකින් ආවරණය කරනු ලැබේ,
